,ground_truth,trial,sample_size,param1,param2,param3,param4,param5,param6,linear_MAE_train,five_poly_MAE_train,eight_poly_MAE_train,best_model_MAE_train,linear_MSE_train,five_poly_MSE_train,eight_poly_MSE_train,best_model_MSE_train,linear_MAE,five_poly_MAE,eight_poly_MAE,best_model_MAE,linear_MSE,five_poly_MSE,eight_poly_MSE,best_model_MSE,linear_TSE,five_poly_TSE,eight_poly_TSE,best_model_TSE,ymin,ymax,x_train,y_train,x_test,y_test
10,linear,11,10,-4.911237953711558,7.699330376761267,,,,,0.2604169978434872,0.10361950435713792,0.029411236328867708,eight_poly,0.08512104995797179,0.01935855318537238,0.0016043591455354503,eight_poly,0.20158791429995862,0.2888757526047453,0.3252848968049268,linear,0.0638315580560426,0.12523539731578515,0.16112623390054748,linear,0.06363643178450441,0.09275932257475265,0.08391582279058044,linear,-15403.571991476245,15393.749515568823,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.39665463 0.59935023 0.75972727 0.19280629 0.21452272 0.45979308
 0.0894008  0.49165609 0.90739185 1.15865063]","[-983.23384095 -865.02131386 -841.31683408 -799.53071379 -763.61474131
 -746.57323231 -650.20698204 -630.0340689  -618.26011366 -538.18309903
 -514.21685007 -511.46667358 -492.22275811 -404.85056937 -394.28339056
 -344.86111178 -305.26115925 -268.03330666 -235.7987149  -233.47308639
 -214.35411001 -214.05400412 -142.4096793   -80.08653785  -32.54609762
    6.36138109   74.01423368   92.9091814   179.9025966   181.04109529
  182.77436454  208.61368734  230.03144994  246.49429038  276.71064148
  344.82219787  356.7539445   435.18992439  483.40960046  488.27184274
  527.74543613  560.44915938  574.52689505  632.88479511  673.99556443
  688.52001015  761.07719513  827.47924968  917.60503127  965.17957861]","[ 0.3239804   0.69388308  0.39238903  0.3479583   0.26623602  0.36009095
  0.27373502  0.30726379  0.17996201  0.4302122   0.37505789  0.00223832
  0.31676919  0.18486951 -0.11062096  0.53475563  0.81335677  1.02542422
  0.8316552   0.22393134  0.74022272  0.72646125 -0.0325598   0.69530049
  0.64865773  0.54229241  0.59065774  0.53780414  0.95295961  0.44481307
  0.49570874  0.55400067  0.62642388  0.12081112  0.91617111  0.64275549
  0.73146964  0.65812648  0.57424208  0.53325758  0.65596489  0.67812538
  0.93244716  0.74473564  0.63512672  1.16877128  0.37041276  0.37181752
  0.81805177  0.68820157]"
11,linear,12,10,4.512850909897379,-9.481484144314603,,,,,0.12195391758954635,0.08480717111565376,0.06777318015314839,eight_poly,0.02102525853040812,0.013815370283659584,0.008519042051514415,eight_poly,0.21423604620737557,0.21976211046977454,0.2621860515857656,linear,0.07187329888464597,0.07561050842211153,0.10874029795835474,linear,0.06977945723911022,0.07049940973844204,0.075258294459336,linear,-18958.45543771931,18967.481139539104,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.51923051 0.66189564 0.76515233 0.51658229 0.22180787 0.61178828
 0.17112643 0.24928407 0.09851866 0.2223179 ]","[-988.40521416 -942.06762764 -924.27482456 -888.60317458 -884.83298878
 -822.00355836 -777.50865487 -644.2705041  -630.18881944 -443.52311516
 -437.39745493 -412.27502906 -384.23511236 -374.63768769 -350.72335559
 -340.52984151 -331.44719001 -287.96702794 -254.50239581 -236.31520649
 -165.79516379  -88.71315072  -76.95749351  -46.09815503    6.0103901
   36.06512319   47.11060943   53.70375178  210.42579025  286.7158493
  420.70915664  516.12331627  542.01071591  547.83249991  593.11717507
  601.31931626  688.49971914  703.89154257  720.13354175  769.36378862
  775.99298785  781.01366482  856.218157    866.40467637  903.87033514
  907.35403695  914.78985265  918.9412137   953.83232389  980.81239378]","[ 0.63975481  0.61686944  0.90131344  1.16280302  0.63182969  0.83616468
  0.60552379  0.68580319  0.93948504  0.62345409  0.40546253  0.4205871
  0.44187217  0.59033337  0.8021837   0.24543325  0.32353951  0.34085645
  0.12627424  0.89055947  0.53235413  0.99737312  0.16315595  0.83507012
  0.32308527  0.3891413   0.24098123  0.2491081   0.1164572   0.48240428
  0.06627245  0.3105187   0.36219693  0.52969455  0.37681864  0.43000163
  0.45647796  0.3197144   0.41080359  0.062729    0.11213414  0.77912429
  0.28301191  0.10577366  0.61900239  0.23395084  0.10967978 -0.09198319
  0.45641489 -0.01677833]"
12,linear,13,10,9.797669066742309,-6.451409262634762,,,,,0.16298737068137242,0.15440296905790085,0.09890511962188708,eight_poly,0.040921811882327505,0.03482330861529799,0.018143145258420704,eight_poly,0.22253666940411795,0.23253142106558636,0.2900159321111207,linear,0.0774685250810631,0.08455522577204205,0.13838767211697303,linear,0.07737931693116566,0.0774786790657809,0.07692048649468186,eight_poly,-12893.020856202782,12912.616194336266,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.54220665 0.55344783 0.77087653 0.19305336 0.57986601 0.2901347
 0.59622076 0.17456768 0.77363137 0.44195453]","[-978.60199371 -970.43582652 -969.11273611 -945.68234135 -884.04837325
 -824.12263246 -823.62270886 -759.19824628 -722.36696391 -708.42913757
 -683.93633007 -608.136107   -538.02288144 -510.23872248 -468.97596506
 -421.47900903 -415.37247592 -356.70370879 -323.09723176 -130.69041186
  -92.34009902  -63.90089027   11.55877358   12.26225766   40.62727173
  102.93767163  114.53646015  115.65060743  259.70604317  339.29319975
  348.99768832  365.81373526  367.42067164  383.96780905  560.40467424
  601.71871026  611.96986458  615.55772463  642.89348045  649.71712477
  656.93629617  699.86107046  720.91333467  736.97623261  739.95236054
  777.08420671  794.99656461  814.21811044  870.30623108  895.5281322 ]","[ 0.42743576  1.18229879  0.68546506  0.55455156  0.46506226  0.84797184
  1.08203614  0.54519282  0.43118653  0.39218226  1.04508541  1.06971633
  0.54738794  0.76198595  0.61651763  0.59021218  0.84484878  0.69941493
  0.6631468   0.45952787  0.72698511  0.44547375  0.50959093  0.55180381
  0.18955427  0.39949184  0.39321513  0.49638812  0.15711897  0.11853877
  0.8186161   0.69765747  0.63040467  0.86021274  0.46479764  0.32680064
  0.46755147 -0.12371118  0.06475584  0.52722998  0.3439198   0.00562565
  0.48440588  0.56548135  0.4819818   0.29815475  0.09223849  0.32334421
  0.38915452  0.18647077]"
13,linear,14,10,4.118547335294382,7.898790403058484,,,,,0.1587653296315113,0.05197420840361524,0.013917241946269792,eight_poly,0.04211313932246806,0.003981637023300529,0.00035923726994596623,eight_poly,0.2193222114328823,0.22308625719607283,0.21675607378443598,eight_poly,0.07531862830763524,0.08025717905118758,0.07489459635357652,eight_poly,0.0711375972171734,0.0667084985629056,0.06575919312186315,eight_poly,-15793.462258781674,15801.699353452263,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.33487195 0.37878834 0.55044314 0.39844361 0.50405088 0.51004036
 0.5918498  0.64097868 0.61275831 1.45682495]","[-921.17697563 -913.09691657 -866.85839374 -819.18056861 -789.47494667
 -747.13821942 -742.04803172 -654.54507335 -576.5573303  -571.06443834
 -537.07412893 -519.80969168 -516.88316532 -503.77707188 -483.74070144
 -410.35824093 -377.40783509 -341.70799641 -339.7688956  -257.70563107
 -219.4705908  -146.3573011    56.00279328  174.84003848  188.58170717
  210.84401545  227.10005312  250.87075662  263.2414905   300.79626497
  302.01521862  421.4791398   427.85606453  484.76685941  500.90709345
  502.17961465  519.65079343  556.60178014  597.94568072  660.31305232
  691.22992446  758.13280272  805.87180424  823.5263474   878.83774181
  884.99774845  897.14553675  947.03772167  952.47652912  973.35488994]","[ 0.05872788 -0.02162671  0.08437875  0.11769172  0.30549041  0.67094864
  0.73658394  0.39569482 -0.26869251  0.45332373  0.03806783  0.24487218
  0.08334851  0.48046138  0.22241296  0.59044036  0.52497364  0.35455561
  0.43519787  0.66492853  0.35209937  0.6923154   0.5091717   0.61105937
  0.74695564  0.88559413  0.68697806  0.57731066  0.74598186  0.18883716
  0.98524421  0.27399697  0.83289137  0.48015073  0.75203967  0.59640305
  0.70581014  0.43895369  0.10932942  0.76674218  0.5226814   0.52737426
  0.52013717  1.2019844   0.57416133  0.80295268  0.43417559  1.11753361
  0.59905214  0.09317827]"
14,linear,15,10,8.705675400136013,7.271859098362054,,,,,0.16188378878961088,0.11670671031030407,0.0540235395021195,eight_poly,0.0407463951811776,0.01890195837945536,0.0054130383272093545,eight_poly,0.23331690092770088,0.2729016249351918,0.3594107693332152,linear,0.08504331868643851,0.11614820141446937,0.21915851817226714,linear,0.07424859493937484,0.08796864703306216,0.08343146138109811,linear,-14535.01252132397,14552.423872124244,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.16272658 0.36531673 0.13877838 0.44698041 0.08796501 0.65375433
 0.91326481 0.86737659 1.22290038 0.83113838]","[-992.89047907 -976.82082118 -782.00993214 -738.61435121 -536.61061721
 -528.95608678 -514.10574846 -498.45368665 -497.5936333  -408.12989623
 -332.7795423  -296.75018728 -269.45107759 -240.47113393 -208.70345546
 -158.57360195  -76.4011796   -44.15230157   67.41550927   72.00514964
   87.57498333  101.15911802  104.11176245  109.03699656  169.38322601
  230.95414223  244.62505738  253.83203336  278.36951174  311.52153581
  446.72208879  448.16968973  475.99099281  497.04064018  541.66366111
  543.43696483  616.82271321  617.43069637  673.50409971  699.74376288
  735.25441923  750.80772456  800.68000902  801.56622941  827.68775049
  836.05663817  898.52886754  908.40101486  920.79429644  955.76078672]","[ 0.37811824  0.384511    0.08456507  0.85365478  0.61299187  0.30705437
  0.14576563  0.5207639   0.58998848  0.43243874  0.46332374  0.37878324
  0.43195038  0.77366755  0.79797861  0.08531238  0.51561942  0.18793659
  0.18293001  0.66448948  0.31150141 -0.26304958  0.6873161   0.84779471
  1.05204009  0.45866521  0.92251759 -0.0917949   0.30874248  0.70762273
  0.72956409  0.9421469   0.85817012  0.60386766  1.01772788  0.8074799
  1.08347786  0.45328843  0.74343944  0.56753702  0.88529193  0.63281389
  0.63720695  0.36876915  0.78397297  0.9878865   0.97668112 -0.02690774
  0.32528715  1.24022533]"
15,linear,16,10,-6.128820845523791,-7.720684770816273,,,,,0.1809671618510787,0.11634643852702775,0.03911284859563443,eight_poly,0.04356979204635224,0.021947851305638064,0.0028373566309502253,eight_poly,0.2155758110486825,0.25014270134670336,0.2825450109831628,linear,0.07284021773793954,0.09706169671803304,0.12412185770265247,linear,0.06960176016671556,0.08526658626775964,0.08341676907053618,linear,-15447.498362478069,15435.240720787024,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.79543526 0.732538   0.76301515 0.60232766 0.91212273 0.86616808
 0.70641933 0.07216104 0.39645003 0.03344933]","[-973.16337889 -909.00356792 -895.01807229 -849.37825473 -755.47753954
 -735.23701287 -697.54414526 -655.84533634 -590.15570844 -561.69238849
 -477.15857119 -462.12788443 -430.50758277 -330.49731257 -294.6413455
 -281.76132215 -163.00636492 -149.19306885 -148.55117603 -142.39861417
  -99.24071506  -72.8858181   -65.08021591  -59.40215044  -45.12408882
   64.36309704   83.59814557  117.35282213  204.01567694  238.78433139
  286.92504448  293.0998715   336.5779775   362.71950978  365.39608581
  407.99899656  597.24061656  600.27936877  614.21980333  621.44246721
  653.53747681  695.44202807  698.74220146  734.2786      739.82154654
  812.52079192  870.84022801  883.77249237  961.39807271  964.956237  ]","[ 0.61811325  0.47141034  0.72643262  0.84837558  0.7085424   0.38546708
  0.29287724  0.47344013  0.45312934  0.83649139  0.53946943  0.56836539
  0.56839313  0.85683637  0.98268912  0.67720496  0.47867513  0.88792365
  0.64669814  0.43032543  0.77745361  0.57002894  0.15776237  0.67157711
  0.58623732  0.01974887 -0.05866033  0.50473705  0.61983514  0.59244893
  0.0880238   0.33997254  0.58250299  0.02538207  0.42997172  0.45133257
  0.58162884 -0.26354282  0.38269188  0.84916985  0.1813138   0.24707966
  0.56381251  0.1256447   0.60428333  0.43200309 -0.11122841  0.30420523
 -0.10509501  0.4968979 ]"
16,linear,17,10,-9.40942510115958,8.066623536337513,,,,,0.15097882014509278,0.10766185614031003,0.015491270755825574,eight_poly,0.02977769921503477,0.015075741077774915,0.00044509131673528513,eight_poly,0.20567648415346534,0.2117369848637129,0.26500906909963745,linear,0.06640918337567867,0.07058649668780596,0.11181730770939458,linear,0.06566217046450482,0.06517195283230683,0.07542702129526399,five_poly,-16142.656497776185,16123.837647573866,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.06311843 0.15888545 0.45491997 0.41117998 0.3707045  0.35567589
 0.7309568  0.90823303 0.45642343 0.46589172]","[-934.48560051 -920.52862685 -854.96894391 -794.48687225 -790.72817651
 -725.58799302 -721.39765735 -704.8623246  -654.59782374 -650.99762485
 -627.01462345 -619.82589904 -552.70990895 -547.80959513 -543.50179077
 -536.59371707 -525.57188471 -519.65253234 -503.15150734 -456.08777509
 -397.98411384 -355.28502173 -320.91826241 -245.56542478 -172.8165644
 -159.26086239 -154.31637392 -151.41525135 -151.12506752 -147.73843915
  -61.73112033  -54.07009628   -9.01003728    1.23914585   35.57344763
   52.45932978   78.98178185  191.65988412  344.84154517  352.7132709
  408.9943965   482.50347066  486.7810248   498.56157425  545.16053326
  648.9192216   689.97627472  702.87781389  707.94482988  896.91680861]","[ 0.72385516 -0.0864212   0.46509113  0.41116013  0.02657557  0.5084764
  0.0438465   0.05139664 -0.01103702  0.5458214   0.23090988  0.61635636
  0.15928752  0.51671325  0.7159772   0.34434819  0.08724384  0.28444413
  0.68839649  0.57075152  0.30400695 -0.02491435  0.59865463  0.84633521
  0.86894438  0.56838233  0.41366361  0.26561587  0.31906828  0.05062781
  1.01820511  0.47974138  1.09384878  0.48168543  0.10431388  0.97850611
  0.30478869  0.43843792  0.99834816  0.95287162  0.095697    0.62088956
  0.3493115   0.75942495  1.08933441  0.53285735  1.04579977  0.44355838
  1.22005384  0.51781573]"
17,linear,18,10,5.0024849613797,-7.8052995742868685,,,,,0.17932655118911556,0.07630671241044917,0.0019136127506081623,eight_poly,0.047940882879233274,0.010186588310436076,6.791772727076177e-06,eight_poly,0.22708970429000036,0.2855755581137097,0.3407441009994016,linear,0.08048642553998042,0.12559684626295692,0.19098222207147014,linear,0.07905883230097913,0.09151085529774915,0.0842023531333717,linear,-15605.596663612358,15615.601633535118,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.83372879 1.12005196 0.54587272 0.60440768 0.41450154 0.28698139
 0.45069278 0.62934389 0.85951639 0.45661914]","[-962.63798801 -941.45575719 -940.07649495 -867.92883197 -655.67489009
 -631.64444688 -621.72325012 -592.87924468 -565.56049922 -522.18009026
 -514.24295676 -451.05177439 -414.00423274 -275.0693654  -225.27895571
 -218.45385266 -214.08019473 -212.83317141 -119.32434641 -119.11888005
 -117.29650937  -74.94187932  -65.52286733  -42.35319763  -26.09950715
  -21.51042908   -4.87123079   30.42939232   53.43172072   55.83759506
   55.93096831   73.14963868  110.17353304  145.37658658  154.98136203
  249.24721431  276.68666001  326.31364576  340.1807375   411.16082424
  433.17609359  465.53970652  498.8849415   508.35005091  549.89076
  642.35392979  839.90715403  881.65682876  978.90426167  997.19817717]","[0.50031855 0.37861003 1.06172677 0.79616096 0.51130291 0.39386808
 0.45350022 0.95657604 0.63580028 0.28042753 0.84670549 0.69028859
 0.53071802 0.72069615 0.34939875 0.79558961 0.19730482 0.32734761
 0.18561033 0.42563996 0.33996137 0.42807399 0.51757267 0.64915143
 0.54315789 0.56834253 0.90229879 0.42577001 0.12205808 0.72388605
 0.94498464 0.52853476 0.68234017 0.29975168 0.5076735  0.59694453
 0.52547223 0.28349718 0.82261226 0.44041381 0.62425553 0.48505982
 0.59369732 0.60622581 0.30848852 0.54783122 0.83013714 0.7793338
 0.44628429 0.67251426]"
18,linear,19,10,2.834983616671934,-2.518396245234877,,,,,0.19314431030984572,0.08994787844632948,0.028961923303656024,eight_poly,0.04541784905511611,0.012601639154939743,0.0015557142536294143,eight_poly,0.21908805874965004,0.26360148492859004,0.3054969764352836,linear,0.07518088005348272,0.1100734310009534,0.1668820044656566,linear,0.07500587936950324,0.08243796858774616,0.07899532301223516,linear,-5033.957506853082,5039.6274740864255,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.83288168 0.43400187 0.74722898 0.52584433 0.36900592 0.24862956
 0.3990674  0.20924509 0.81547362 0.64919297]","[-969.15635531 -899.32974068 -827.33342637 -783.86502966 -706.50413855
 -617.45589652 -461.9152255  -458.31017233 -449.89189787 -449.0759467
 -425.00379592 -408.54893115 -363.78249531 -290.1949783  -245.52086494
 -231.77154401 -225.90753479 -203.0836069  -183.9057293  -117.24153809
   18.81716288   85.23282374   99.77984094  130.57934073  143.27067287
  196.85444478  247.10360209  250.03118639  252.71760642  307.06206533
  326.29778293  327.20526334  356.16586825  393.75665287  396.56359858
  404.63150959  485.0449047   489.66774606  532.98428931  542.7250144
  667.809355    708.11958987  768.11242476  771.6462343   811.61683341
  847.23149268  861.4694663   914.45068475  944.27817424  966.07796708]","[ 0.67555651  0.90212173  0.99607398  0.65275641  1.13868438  0.88489157
  0.59005153  0.16475276  0.37098417  0.69194212  0.49668496  0.59694892
  0.39411724  0.63427943  0.44680471  0.16976642  0.47106607  0.40776443
  0.15806202  0.88510468  0.47628297  0.39697527  0.66264874  0.44670636
  0.65600574  0.08062273  0.17906013  0.5737991   0.80979494  0.43073737
  0.47253412  0.21233771  0.40347456  0.22432666  0.36079957  0.57941215
 -0.12095221  0.4308395   0.16561853  0.20267319  0.61759085  0.39683002
  0.5413793  -0.13385524  0.19454159  0.17477535  0.13727522  0.38144595
  0.48791083 -0.01821421]"
19,linear,20,10,-9.698213847340417,-9.356111922628589,,,,,0.21223003742973945,0.1500736462204249,0.03366786784394424,eight_poly,0.05299474086838228,0.04060575714078992,0.0021023560069711083,eight_poly,0.21399513821257035,0.22468863681436466,0.4123621767149307,linear,0.07184174971134298,0.07885147627638248,0.28434390998975734,linear,0.068645453846292,0.07344696232031417,0.08492582399997602,linear,-18721.922059104516,18702.525631409837,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[ 1.06995004  0.58150546  0.5114717   0.68927669  0.2490359   0.14673247
  0.65746494 -0.12965766  0.33389262  0.16881443]","[-928.03806468 -914.74063641 -823.72967215 -801.11948549 -797.15844624
 -769.41314904 -725.11290075 -713.99178096 -666.55613415 -651.35772496
 -583.80518    -553.52313812 -530.1955584  -501.8198231  -476.77841463
 -424.94811995 -326.75363898 -283.20951075 -275.56778894 -251.90656627
 -221.45010918 -193.18674333 -175.44214404  -88.25438526  -75.05106957
  -31.0598781   -27.15085238   41.69668111   93.66891163  223.0881989
  276.55626653  291.12881655  306.50228452  320.82386934  398.29313083
  416.90158303  424.48960879  480.58727056  490.9966615   513.23211259
  613.17016452  614.38115103  715.47722902  723.81199864  726.89688067
  732.15485875  739.22817024  774.91015615  875.87532862  928.74559477]","[ 0.63875447  0.39560884  0.19695681  0.53505275  0.40798511  0.58599853
  0.70328725  0.49305789  0.39850771  0.73534977  0.45549262  0.39849783
  0.55776057  0.69682781  1.14638171  1.00962742  0.26584317  0.23974007
  0.58507129  0.70222638  0.52243614  1.09137988  0.83812809  0.93207794
  0.41429511  0.28354507  0.23921564  0.46113044  0.16199529  0.28577994
  0.3231685   0.66328898  0.30515554  0.06802801  0.2885584   0.44292033
  0.53410711  0.14943842  0.53909461  0.71839837  0.46908661  0.40610368
  0.20910274  0.16634825 -0.18921049  0.46894793  0.22666574  0.34441783
  0.40634988  0.07121291]"
20,linear,21,10,9.412373968678878,8.591007530246813,,,,,0.2066069528415529,0.16283628207433543,0.09027362403181657,eight_poly,0.05811258996104074,0.04324045445177601,0.015114604502167311,eight_poly,0.20169278173675986,0.22557645628795417,0.29856563756073806,linear,0.06389615570873367,0.07953810148710641,0.1413659552271057,linear,0.06366142156014809,0.0716915972704939,0.07809197679873872,linear,-17172.602686524944,17191.427434462305,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.12892447 0.53307422 0.13757687 0.65046455 0.12542709 0.50692946
 0.58627221 0.94091375 0.23713954 0.80860918]","[-969.96115649 -967.89558167 -925.51948878 -890.47174787 -855.47048637
 -816.49233312 -807.87400248 -789.78586184 -788.51156974 -762.53918977
 -744.51337219 -740.99810811 -708.14216386 -694.58813764 -625.15045855
 -623.09242618 -585.18687036 -570.43492823 -483.62267199 -452.16381354
 -445.55983404 -421.97783362 -364.11049231 -303.4866365  -295.22111503
 -247.88584891 -219.12072652 -195.81218781 -157.01797914  -75.831614
  -41.72144247   26.60069894   63.58380013   85.08046629  110.20886002
  150.14033398  457.62986389  494.56064212  511.80219508  563.43057079
  579.89559277  628.14750675  722.02273723  726.22252033  736.47714288
  764.9723458   802.13398685  856.4560365   901.58566816  941.48401904]","[ 0.22733209  0.25875318  0.04759374 -0.04809164  0.17034811  0.23546097
  0.66682737  0.33039895  0.30180304  0.48395178 -0.089092    0.49539208
  0.55180849  0.55313893  0.26046387  0.03541439  0.10747116  0.41925474
  0.51328554  0.70609649  0.76896855  0.61231761  0.41745458  0.49035833
  0.36736663  0.70174565  0.59378771  0.50501187  0.14684537  0.74270744
  0.10784805  0.81459572  0.76205333  0.12450291  0.51543613  0.22718652
  0.57825264  0.76243265  0.59379102  0.29989064  0.71018072  0.7219088
  0.67369698  0.42027089  0.59667387  0.75837488  0.66177104  1.24226954
  0.78941628  0.68368067]"
21,linear,22,10,-6.370252048845392,2.7810571858955058,,,,,0.20727035158830284,0.050934551633314326,0.004197949543225707,eight_poly,0.046988568787879936,0.004035496742882589,3.2685073145538844e-05,eight_poly,0.2155012995552223,0.2835462215394108,0.32170589609656697,linear,0.07284907688454863,0.12303661679829926,0.15645911856737474,linear,0.07244194339353968,0.09320904231667,0.09873530429793727,linear,-5568.484623839857,5555.744119742167,"[-1000.          -777.77777778  -555.55555556  -333.33333333
  -111.11111111   111.11111111   333.33333333   555.55555556
   777.77777778  1000.        ]","[0.11582365 0.14721189 0.60531193 0.62987502 0.71119138 0.59312829
 0.38626422 0.33439554 0.19616031 0.73557956]","[-957.39773708 -934.26948824 -837.52687514 -762.06920676 -741.27058555
 -638.84789467 -632.20880184 -619.55582138 -570.04703842 -497.08309554
 -450.22634035 -383.92602589 -378.67460787 -344.81220247 -297.8689543
 -252.26285587 -233.64829914 -232.35617628 -209.07256738 -207.48126543
 -104.10804297  -55.25311557  -41.79885155   29.55085675   62.28938879
  125.34577319  173.92441446  198.51174776  234.76462605  257.68313719
  284.6452773   327.89216287  364.44128095  408.06139107  435.11440618
  452.34517662  473.29440951  481.6537564   580.19104229  618.67593801
  634.55405223  703.90928961  748.97559324  751.06063008  806.54540174
  838.45178204  874.34817744  886.24866146  908.68140925  921.00894551]","[ 0.74044276  0.38590627  0.27068322 -0.07070386  0.14769984  0.34152272
  0.28639293  0.57219597  0.31783655  0.54955572  0.35888885  0.3565767
  0.72011473  0.22580259  0.35476954  0.11374994  0.46577276  0.70928621
  0.61808234  0.63163264  0.73723358  0.64249127  0.67911515  0.60831873
  0.27172521  0.66286022  0.7799527   0.32665052  0.61768865  0.83512405
  0.47779221  0.2516964   0.60649381  1.00043674  0.38054225  0.58673878
  0.43056587  0.53067162  0.70374058  1.02387239  0.47947751  0.49881357
  0.46911829  0.41431755  0.31796134  0.4967974   0.69213373  0.73177851
  1.02028265  0.52485212]"
